0,0.0,0.0,0.0,-0.047477126121520996,-0.0296175479888916,-0.008128309304936465,-0.07771968841552734,-0.08447378873825073,-0.017808856125100192,-0.08995604515075684,-0.13113939762115479,-0.03277617474935823,-0.0719984769821167,-0.17034798860549927,-0.046569557543023166,-0.04823511838912964,-0.17256808280944824,-0.0010046573906379308,-0.06243377923965454,-0.24640414118766785,-0.019486499632819232,-0.06846785545349121,-0.29141443967819214,-0.03010752020321661,-0.06909185647964478,-0.3315795660018921,-0.035891825015767154,-0.02383553981781006,-0.18069079518318176,-0.01262350255541378,-0.03929847478866577,-0.2697901427745819,-0.03538713758729273,-0.04981786012649536,-0.3235929012298584,-0.047524125929101046,-0.05571657419204712,-0.3681930899620056,-0.05132281189702326,0.0006149411201477051,-0.17404580116271973,-0.02662352254532152,-0.045807838439941406,-0.20470288395881653,-0.058630326445324954,-0.05549424886703491,-0.14948052167892456,-0.058304557259305057,-0.05061030387878418,-0.10931837558746338,-0.046975662614329394,0.019536852836608887,-0.15518712997436523,-0.041424998696072635,-0.029597997665405273,-0.17468905448913574,-0.06222348442219072,-0.03902435302734375,-0.13308507204055786,-0.05681579714558893,-0.03333944082260132,-0.10076498985290527,-0.04644655218265825
0,0.0,0.0,0.0,-0.045573294162750244,-0.025272667407989502,-0.009247991528923194,-0.07576793432235718,-0.07955265045166016,-0.018892689880544822,-0.0835191011428833,-0.13085252046585083,-0.033450412836486976,-0.06396055221557617,-0.1697896420955658,-0.047090611693079154,-0.05104100704193115,-0.16972309350967407,-0.002912311388740818,-0.06557655334472656,-0.24305206537246704,-0.02207962171416966,-0.07212084531784058,-0.288570761680603,-0.03339794212263314,-0.07351452112197876,-0.32978618144989014,-0.039879719999248664,-0.025110960006713867,-0.18000486493110657,-0.014146685872788112,-0.04168039560317993,-0.26893964409828186,-0.03742987224143235,-0.05358618497848511,-0.3227370083332062,-0.050223528680021445,-0.06019890308380127,-0.3684149384498596,-0.05458097466510026,0.0021229982376098633,-0.17405086755752563,-0.027580940437132995,-0.03744012117385864,-0.20246949791908264,-0.059470407005960624,-0.045749008655548096,-0.1449689269065857,-0.057458638486082236,-0.0411146879196167,-0.10515034198760986,-0.04508074307125298,0.0258750319480896,-0.15472924709320068,-0.04201259398143975,-0.01682913303375244,-0.1748979389667511,-0.0625411153702089,-0.024264752864837646,-0.13028371334075928,-0.05547659033220498,-0.01784980297088623,-0.0976455807685852,-0.043887208488399665
0,0.0,0.0,0.0,-0.04644852876663208,-0.025337636470794678,-0.009903021922411881,-0.07739764451980591,-0.0786210298538208,-0.019718184901478253,-0.08382821083068848,-0.13151365518569946,-0.034268159253599606,-0.06311279535293579,-0.17112308740615845,-0.047603547407391034,-0.05381953716278076,-0.16854169964790344,-0.0019025526215159516,-0.06808573007583618,-0.24098706245422363,-0.021288744939568005,-0.07471466064453125,-0.2865951657295227,-0.03252854554176565,-0.07657760381698608,-0.3274424076080322,-0.038840882314445935,-0.027355432510375977,-0.1796988546848297,-0.01292799489766594,-0.04380756616592407,-0.2696549892425537,-0.036732021553518734,-0.056311607360839844,-0.3227425217628479,-0.04947273044109579,-0.06385225057601929,-0.3676223158836365,-0.05345778895735975,0.0005127191543579102,-0.1741267442703247,-0.026342583654525242,-0.03812497854232788,-0.2007751762866974,-0.05900349451422926,-0.045526862144470215,-0.1423681378364563,-0.05680287985325094,-0.04019570350646973,-0.10289758443832397,-0.04384696467042204,0.024844348430633545,-0.1547275185585022,-0.04079490883469816,-0.016717255115509033,-0.17362013459205627,-0.0612398943138146,-0.02336639165878296,-0.12841159105300903,-0.05377669988394018,-0.016600370407104492,-0.09663373231887817,-0.04178971408128973
0,0.0,0.0,0.0,-0.047687649726867676,-0.017879486083984375,-0.015594594362596581,-0.08432751893997192,-0.07349735498428345,-0.026559024299899647,-0.08632802963256836,-0.13404232263565063,-0.04074942059389741,-0.05732673406600952,-0.1685846745967865,-0.0537344414698282,-0.07276302576065063,-0.16183945536613464,-0.008818454291144917,-0.08671140670776367,-0.23359081149101257,-0.028722065682927678,-0.09171819686889648,-0.2796142101287842,-0.0406448107170263,-0.094454824924469,-0.3214084506034851,-0.048559003691593716,-0.04471898078918457,-0.1756533682346344,-0.017409666623393605,-0.06057572364807129,-0.26700615882873535,-0.04239361472002656,-0.07203739881515503,-0.3197603225708008,-0.05602170638314874,-0.07945489883422852,-0.365768164396286,-0.06148588023654611,-0.014605402946472168,-0.17061001062393188,-0.028444479401628087,-0.039760708808898926,-0.21313026547431946,-0.06272174901835115,-0.045535385608673096,-0.15043044090270996,-0.0600932363378206,-0.042888522148132324,-0.10747802257537842,-0.047177841137568066,0.015356779098510742,-0.15171962976455688,-0.04089169688097627,-0.016143500804901123,-0.17828112840652466,-0.0643434274899164,-0.02149498462677002,-0.1307162642478943,-0.05787036306730897,-0.016954004764556885,-0.09584164619445801,-0.04660014546982438
0,0.0,0.0,0.0,-0.04813259840011597,-0.017017006874084473,-0.014998214977651969,-0.08419889211654663,-0.07239991426467896,-0.026613815414577857,-0.0848049521446228,-0.13190674781799316,-0.041594729485780135,-0.05634760856628418,-0.16963720321655273,-0.05594905531671657,-0.0725172758102417,-0.16411036252975464,-0.010164117167562381,-0.08599573373794556,-0.23567387461662292,-0.0313208035257162,-0.090606689453125,-0.2827795147895813,-0.04503688282039775,-0.09284037351608276,-0.3269747495651245,-0.05386157399681224,-0.04468315839767456,-0.1765429973602295,-0.019149877789288894,-0.060355186462402344,-0.2672998607158661,-0.04409924960401668,-0.07116544246673584,-0.32069242000579834,-0.058201403084069625,-0.0779118537902832,-0.3682863712310791,-0.06420455193784846,-0.013902664184570312,-0.17066925764083862,-0.03039229540792121,-0.03815501928329468,-0.2109946310520172,-0.06353867119815959,-0.04261595010757446,-0.14788448810577393,-0.06028213417795314,-0.03906536102294922,-0.10553884506225586,-0.047236703994542495,0.017210006713867188,-0.15074056386947632,-0.0430315553274454,-0.013990044593811035,-0.17749425768852234,-0.06481972402599467,-0.017562270164489746,-0.1306614875793457,-0.05649327552583827,-0.01187807321548462,-0.09787440299987793,-0.04415265536573543
0,0.0,0.0,0.0,-0.0481451153755188,-0.017348170280456543,-0.015224305650292536,-0.08400219678878784,-0.07213670015335083,-0.02724975786924233,-0.08466535806655884,-0.1311509609222412,-0.04271175034165253,-0.056414783000946045,-0.1688631772994995,-0.05754463814020028,-0.07245904207229614,-0.16513466835021973,-0.010361106803713938,-0.08579331636428833,-0.23680353164672852,-0.03201140157699456,-0.09029430150985718,-0.2839963138103485,-0.04611812598824372,-0.0923575758934021,-0.32824409008026123,-0.055126291437147756,-0.04454249143600464,-0.17773357033729553,-0.01952527716576924,-0.06011497974395752,-0.26852846145629883,-0.04487327180623879,-0.07130807638168335,-0.3221741318702698,-0.05927911840200295,-0.07841867208480835,-0.37011975049972534,-0.06536209650158753,-0.013498187065124512,-0.17169037461280823,-0.03101025029837956,-0.037816405296325684,-0.2114979326725006,-0.06442955203175416,-0.04266476631164551,-0.14838945865631104,-0.061273962928055425,-0.03931301832199097,-0.10630953311920166,-0.048184201790093084,0.017850041389465332,-0.15119719505310059,-0.04392492092966904,-0.01324528455734253,-0.17822584509849548,-0.06557324595570435,-0.01709192991256714,-0.13142943382263184,-0.05703314833164086,-0.01162344217300415,-0.09877616167068481,-0.044499226583241125
0,0.0,0.0,0.0,-0.04822099208831787,-0.017952442169189453,-0.014663177999864274,-0.08431720733642578,-0.07293987274169922,-0.026376780579994374,-0.0843169093132019,-0.1311139464378357,-0.0416206107393009,-0.05585598945617676,-0.16805553436279297,-0.05630678543002432,-0.07315993309020996,-0.1660117208957672,-0.010019709813605004,-0.08656060695648193,-0.2373213768005371,-0.03136784442813223,-0.0912097692489624,-0.28421640396118164,-0.045377774621556455,-0.09344720840454102,-0.32817983627319336,-0.05440667876155203,-0.04506731033325195,-0.17853602766990662,-0.019345291416357213,-0.060651540756225586,-0.2681790590286255,-0.044497585381577665,-0.07179003953933716,-0.32162564992904663,-0.059021478976319486,-0.0789024829864502,-0.3695871829986572,-0.06529124685675924,-0.01390308141708374,-0.1725095808506012,-0.0309070036664707,-0.03841286897659302,-0.21147197484970093,-0.06402807542235678,-0.04330569505691528,-0.14830338954925537,-0.061067609573910886,-0.03995048999786377,-0.10616344213485718,-0.048269989426444226,0.017441511154174805,-0.15211361646652222,-0.043866014565537625,-0.013981640338897705,-0.1778084635734558,-0.06548973777444189,-0.01796776056289673,-0.13077789545059204,-0.05721500375420874,-0.01240384578704834,-0.0980873703956604,-0.0449264370754463
0,0.0,0.0,0.0,-0.048175811767578125,-0.016455888748168945,-0.015218562101040334,-0.0847930908203125,-0.07164806127548218,-0.02695335506371066,-0.08452057838439941,-0.13083189725875854,-0.042062713419113607,-0.056009888648986816,-0.1681288778781891,-0.05655216670504615,-0.07400715351104736,-0.16564834117889404,-0.010349702675853223,-0.08704382181167603,-0.2371249794960022,-0.03182870766988799,-0.09152913093566895,-0.2843450903892517,-0.04587412497869536,-0.09371209144592285,-0.32849976420402527,-0.0549861999498944,-0.045813143253326416,-0.17868641018867493,-0.01954414381555125,-0.061702609062194824,-0.2693736255168915,-0.04502847290507361,-0.07286381721496582,-0.32280510663986206,-0.05965163803568885,-0.07983338832855225,-0.37085145711898804,-0.06589206925502822,-0.014435529708862305,-0.17290723323822021,-0.031019924794350118,-0.03836148977279663,-0.21217143535614014,-0.064375436519299,-0.04307997226715088,-0.14816749095916748,-0.06105551368466422,-0.03976297378540039,-0.10605794191360474,-0.04794332257381484,0.017339050769805908,-0.15266472101211548,-0.04396656400433585,-0.01368182897567749,-0.1782623827457428,-0.0657404946433644,-0.01747453212738037,-0.1305745244026184,-0.057271442030582875,-0.011986374855041504,-0.09821730852127075,-0.04481273016801879
0,0.0,0.0,0.0,-0.0484657883644104,-0.016656994819641113,-0.01577055854477294,-0.0852733850479126,-0.07117146253585815,-0.028037661963480787,-0.08529442548751831,-0.1297263503074646,-0.04351139468826659,-0.056917786598205566,-0.16770634055137634,-0.05836549428977378,-0.07528585195541382,-0.16445380449295044,-0.011627596148628072,-0.08866918087005615,-0.23610791563987732,-0.033555973598140554,-0.09312069416046143,-0.28341835737228394,-0.04770892886199363,-0.0951201319694519,-0.3279215693473816,-0.05657621500768073,-0.047103941440582275,-0.17751628160476685,-0.020388754361647443,-0.06276392936706543,-0.26881906390190125,-0.045681357660669164,-0.0733981728553772,-0.3226911723613739,-0.05981944156565078,-0.08022373914718628,-0.37124624848365784,-0.06563712684192069,-0.0157243013381958,-0.17209360003471375,-0.03148062182344802,-0.03932899236679077,-0.2098982036113739,-0.06509735462941535,-0.04381328821182251,-0.14654195308685303,-0.062474668302911596,-0.040578484535217285,-0.10452139377593994,-0.04966239286341079,0.015939414501190186,-0.15229642391204834,-0.04399243024863608,-0.014482855796813965,-0.17765340209007263,-0.06576892761268027,-0.018299579620361328,-0.13005530834197998,-0.05745587525643714,-0.01300901174545288,-0.0971643328666687,-0.045070231237787084
0,0.0,0.0,0.0,-0.04832035303115845,-0.015926837921142578,-0.015539695794529962,-0.08569049835205078,-0.07115882635116577,-0.027439322608358907,-0.08500713109970093,-0.13009899854660034,-0.042589316430337476,-0.05627107620239258,-0.16755884885787964,-0.05710857948923831,-0.07582294940948486,-0.1655595302581787,-0.011156093614943074,-0.08913540840148926,-0.23719215393066406,-0.0329379460837913,-0.09346950054168701,-0.2846530079841614,-0.04706919408107524,-0.09550666809082031,-0.329112708568573,-0.055970983865506696,-0.04735255241394043,-0.1783624291419983,-0.020098638075239705,-0.0632249116897583,-0.26958033442497253,-0.045453297260053205,-0.07369083166122437,-0.323547899723053,-0.059686595859773206,-0.08045291900634766,-0.37239667773246765,-0.06553901201749568,-0.015688180923461914,-0.172743558883667,-0.03136699489022021,-0.03879052400588989,-0.2102937400341034,-0.06487965798640971,-0.04301929473876953,-0.14638280868530273,-0.061981955828912305,-0.03997224569320679,-0.1043960452079773,-0.048996778490788984,0.016322672367095947,-0.15273797512054443,-0.04408236807847743,-0.013427376747131348,-0.17785489559173584,-0.06561735487247233,-0.01721501350402832,-0.130099356174469,-0.05704505583906894,-0.012373208999633789,-0.0977371335029602,-0.044529678585774946
